Years_x,Time,Temperature,Humidity,Ground radiation intensity,Radiation intensity in the upper atmosphere,Photovoltaic power generation,Years_y,Air density,Wind Speed,Power generation,wind speed,Wind speed
05-06-2019 23:00,00:00.0,13.537,0.009,0,0,0,05-03-2019 23:00,1.298,6.269,2022.367,7.479,3.936
05-12-2019 23:00,00:00.0,-23.898,0,0,0,0,05-03-2019 23:00,1.298,6.269,2022.367,7.479,3.936
05-09-2019 23:00,00:00.0,16.698,0.012,0,0,0,05-03-2019 23:00,1.298,6.269,2022.367,7.479,3.936
05-03-2019 23:00,00:00.0,-5.211,0.002,0,0,0,05-03-2019 23:00,1.298,6.269,2022.367,7.479,3.936
06-12-2019 00:00,00:00.0,-23.988,0,0,0,0,06-12-2019 00:00,1.364,6.269,632.656,5.001,3.936
06-09-2019 00:00,00:00.0,16.27,0.012,0,0,0,06-12-2019 00:00,1.364,6.269,632.656,5.001,3.936
06-06-2019 00:00,00:00.0,13.034,0.009,0,0,0,06-12-2019 00:00,1.364,6.269,632.656,5.001,3.936
06-03-2019 00:00,00:00.0,-6.602,0.002,0,0,0,06-12-2019 00:00,1.364,6.269,632.656,5.001,3.936
06-03-2019 01:00,00:00.0,-7.984,0.002,0,0,0,06-09-2019 01:00,1.146,5.994,1101.454,5.001,3.936
06-09-2019 01:00,00:00.0,15.828,0.012,0,0,0,06-09-2019 01:00,1.146,5.994,1101.454,5.001,3.936
06-06-2019 01:00,00:00.0,12.666,0.009,0,0,0,06-09-2019 01:00,1.146,5.994,1101.454,5.001,3.936
06-12-2019 01:00,00:00.0,-24.29,0,0,0,0,06-09-2019 01:00,1.146,5.994,1101.454,5.001,3.936
06-09-2019 02:00,00:00.0,15.57,0.012,0,0,0,06-06-2019 02:00,1.153,5.994,1973.825,5.001,7.398
06-12-2019 02:00,00:00.0,-24.382,0,0,0,0,06-06-2019 02:00,1.153,5.994,1973.825,5.001,7.398
06-03-2019 02:00,00:00.0,-9.174,0.002,0,0,0,06-06-2019 02:00,1.153,5.994,1973.825,5.001,7.398
06-06-2019 02:00,00:00.0,12.306,0.009,0,0,0,06-06-2019 02:00,1.153,5.994,1973.825,5.001,7.398
06-06-2019 03:00,00:00.0,11.845,0.009,2.724,14.433,0,06-09-2019 03:00,1.138,5.355,784.555,5.001,7.398
06-12-2019 03:00,00:00.0,-24.318,0,0,0,0,06-09-2019 03:00,1.138,5.355,784.555,5.001,7.398
06-03-2019 03:00,00:00.0,-10.263,0.002,0,0,0,06-09-2019 03:00,1.138,5.355,784.555,5.001,7.398
06-09-2019 03:00,00:00.0,15.449,0.011,0,0,0,06-09-2019 03:00,1.138,5.355,784.555,5.001,7.398
06-03-2019 04:00,00:00.0,-11.143,0.002,0,0,0,06-06-2019 04:00,1.149,5.355,1444.399,5.001,6.582
06-06-2019 04:00,00:00.0,12.194,0.009,55.587,168.875,186.615,06-06-2019 04:00,1.149,5.355,1444.399,5.001,6.582
06-09-2019 04:00,00:00.0,15.328,0.011,0.57,2.882,0,06-06-2019 04:00,1.149,5.355,1444.399,5.001,6.582
06-12-2019 04:00,00:00.0,-24.188,0,0,0,0,06-06-2019 04:00,1.149,5.355,1444.399,5.001,6.582
06-12-2019 05:00,00:00.0,-24.055,0,0,0,0,06-03-2019 05:00,1.256,5.355,921.482,5.645,6.582
06-06-2019 05:00,00:00.0,12.989,0.009,166.777,380.625,775.959,06-03-2019 05:00,1.256,5.355,921.482,5.645,6.582
06-03-2019 05:00,00:00.0,-11.659,0.002,1.299,5.09,0,06-03-2019 05:00,1.256,5.355,921.482,5.645,6.582
06-09-2019 05:00,00:00.0,16.044,0.011,38.786,126.843,233.867,06-03-2019 05:00,1.256,5.355,921.482,5.645,6.582
06-09-2019 06:00,00:00.0,17.822,0.012,145.952,355.523,818.929,06-09-2019 06:00,1.133,3.119,105.49,5.645,6.582
06-03-2019 06:00,00:00.0,-10.991,0.002,63.313,137.67,1494.065,06-09-2019 06:00,1.133,3.119,105.49,5.645,6.582
06-06-2019 06:00,00:00.0,13.932,0.009,302.596,591.922,1179.541,06-09-2019 06:00,1.133,3.119,105.49,5.645,6.582
06-12-2019 06:00,00:00.0,-23.887,0,0.118,0.413,0,06-09-2019 06:00,1.133,3.119,105.49,5.645,6.582
06-12-2019 07:00,00:00.0,-23.445,0,29.301,62.477,315.013,06-09-2019 07:00,1.133,2.299,20.05,5.645,6.582
06-06-2019 07:00,00:00.0,15.092,0.009,437.842,788.418,2469.473,06-09-2019 07:00,1.133,2.299,20.05,5.645,6.582
06-03-2019 07:00,00:00.0,-8.784,0.002,224.012,357.587,3268.052,06-09-2019 07:00,1.133,2.299,20.05,5.645,6.582
06-09-2019 07:00,00:00.0,20.159,0.013,281.84,569.23,1524.557,06-09-2019 07:00,1.133,2.299,20.05,5.645,6.582
06-03-2019 08:00,00:00.0,-6.079,0.002,389.043,547.334,4210.606,06-03-2019 08:00,1.257,2.299,901.106,5.604,6.582
06-12-2019 08:00,00:00.0,-21.557,0.001,118.716,223.694,1363.429,06-03-2019 08:00,1.257,2.299,901.106,5.604,6.582
06-06-2019 08:00,00:00.0,16.178,0.008,556.79,956.663,2460.94,06-03-2019 08:00,1.257,2.299,901.106,5.604,6.582
06-09-2019 08:00,00:00.0,22.827,0.013,421.713,752.229,2431.047,06-03-2019 08:00,1.257,2.299,901.106,5.604,6.582
06-09-2019 09:00,00:00.0,24.253,0.013,531.881,892.04,2977.653,06-12-2019 09:00,1.331,2.299,1683.655,6.962,6.582
06-03-2019 09:00,00:00.0,-3.468,0.002,521.566,692.426,4363.088,06-12-2019 09:00,1.331,2.299,1683.655,6.962,6.582
06-06-2019 09:00,00:00.0,16.732,0.008,649.889,1085.232,2580.692,06-12-2019 09:00,1.331,2.299,1683.655,6.962,6.582
06-12-2019 09:00,00:00.0,-19.356,0.001,206.415,360.069,1575.576,06-12-2019 09:00,1.331,2.299,1683.655,6.962,6.582
06-09-2019 10:00,00:00.0,25.359,0.013,599.398,979.101,3290.905,06-06-2019 10:00,1.152,2.299,4225.701,6.962,11.357
06-06-2019 10:00,00:00.0,16.978,0.008,705.271,1165.371,2557.167,06-06-2019 10:00,1.152,2.299,4225.701,6.962,11.357
06-03-2019 10:00,00:00.0,-1.509,0.002,604.684,782.955,4379.374,06-06-2019 10:00,1.152,2.299,4225.701,6.962,11.357
06-12-2019 10:00,00:00.0,-17.595,0.001,264.923,445.023,1208.837,06-06-2019 10:00,1.152,2.299,4225.701,6.962,11.357
06-12-2019 11:00,00:00.0,-16.395,0.001,283.79,472.76,1570.214,06-06-2019 11:00,1.156,2.299,4242.969,6.962,11.401
06-06-2019 11:00,00:00.0,17.29,0.007,722.539,1191.629,2629.645,06-06-2019 11:00,1.156,2.299,4242.969,6.962,11.401
06-03-2019 11:00,00:00.0,-0.159,0.002,633.608,812.787,4238.658,06-06-2019 11:00,1.156,2.299,4242.969,6.962,11.401
06-09-2019 11:00,00:00.0,26.045,0.013,619.182,1007.471,3450.304,06-06-2019 11:00,1.156,2.299,4242.969,6.962,11.401
06-12-2019 12:00,00:00.0,-15.551,0.001,256.488,441.38,2231.379,06-03-2019 12:00,1.267,2.299,1328.731,6.397,11.401
06-09-2019 12:00,00:00.0,26.382,0.013,589.113,975.172,3360.194,06-03-2019 12:00,1.267,2.299,1328.731,6.397,11.401
06-03-2019 12:00,00:00.0,0.612,0.002,604.89,779.918,4191.274,06-03-2019 12:00,1.267,2.299,1328.731,6.397,11.401
06-06-2019 12:00,00:00.0,17.997,0.007,706.445,1162.208,2831.143,06-03-2019 12:00,1.267,2.299,1328.731,6.397,11.401
06-06-2019 13:00,00:00.0,18.648,0.007,646.777,1079.167,2914.161,06-06-2019 13:00,1.163,2.299,3473.787,6.397,9.692
06-09-2019 13:00,00:00.0,26.263,0.013,521.925,884.375,2989.717,06-06-2019 13:00,1.163,2.299,3473.787,6.397,9.692
06-03-2019 13:00,00:00.0,0.894,0.002,521.669,686.604,3953.338,06-06-2019 13:00,1.163,2.299,3473.787,6.397,9.692
06-12-2019 13:00,00:00.0,-15.23,0.001,187.097,353.025,1714.704,06-06-2019 13:00,1.163,2.299,3473.787,6.397,9.692
06-06-2019 14:00,00:00.0,19.013,0.008,550.073,948.122,2886.477,06-12-2019 14:00,1.334,2.299,2045.289,7.507,9.692
06-09-2019 14:00,00:00.0,25.895,0.013,419.678,741.275,2736.644,06-12-2019 14:00,1.334,2.299,2045.289,7.507,9.692
06-12-2019 14:00,00:00.0,-15.399,0.001,93.376,213.708,528.794,06-12-2019 14:00,1.334,2.299,2045.289,7.507,9.692
06-03-2019 14:00,00:00.0,0.665,0.002,391.859,539.19,3522.097,06-12-2019 14:00,1.334,2.299,2045.289,7.507,9.692
06-09-2019 15:00,00:00.0,25.446,0.014,287.763,555.573,2180.951,06-03-2019 15:00,1.274,2.299,2006.965,7.456,9.692
06-12-2019 15:00,00:00.0,-15.886,0.001,15.262,47.473,49.651,06-03-2019 15:00,1.274,2.299,2006.965,7.456,9.692
06-06-2019 15:00,00:00.0,18.872,0.008,428.975,778.03,2349.445,06-03-2019 15:00,1.274,2.299,2006.965,7.456,9.692
06-03-2019 15:00,00:00.0,-0.13,0.002,229.766,347.793,2680.447,06-03-2019 15:00,1.274,2.299,2006.965,7.456,9.692
06-06-2019 16:00,00:00.0,18.427,0.008,296.378,580.509,2011.627,06-06-2019 16:00,1.172,2.299,720.94,7.456,5.212
06-12-2019 16:00,00:00.0,-16.094,0.001,0.002,0.008,0,06-06-2019 16:00,1.172,2.299,720.94,7.456,5.212
06-09-2019 16:00,00:00.0,25.326,0.014,150.996,339.925,1382.143,06-06-2019 16:00,1.172,2.299,720.94,7.456,5.212
06-03-2019 16:00,00:00.0,-2.607,0.002,67.427,127.134,999.61,06-06-2019 16:00,1.172,2.299,720.94,7.456,5.212
06-06-2019 17:00,00:00.0,17.608,0.009,166.432,369,1367.411,06-06-2019 17:00,1.175,2.299,537.375,7.456,4.755
06-09-2019 17:00,00:00.0,22.966,0.014,38.664,112.711,412.568,06-06-2019 17:00,1.175,2.299,537.375,7.456,4.755
06-12-2019 17:00,00:00.0,-15.983,0.001,0,0,0,06-06-2019 17:00,1.175,2.299,537.375,7.456,4.755
06-03-2019 17:00,00:00.0,-5.805,0.002,0.773,2.508,0,06-06-2019 17:00,1.175,2.299,537.375,7.456,4.755
06-06-2019 18:00,00:00.0,15.554,0.01,57.241,158.228,558.398,06-12-2019 18:00,1.345,2.299,1243.229,6.24,4.755
06-09-2019 18:00,00:00.0,21.598,0.013,0.524,2.312,0,06-12-2019 18:00,1.345,2.299,1243.229,6.24,4.755
06-03-2019 18:00,00:00.0,-6.751,0.002,0,0,0,06-12-2019 18:00,1.345,2.299,1243.229,6.24,4.755
06-12-2019 18:00,00:00.0,-15.812,0.001,0,0,0,06-12-2019 18:00,1.345,2.299,1243.229,6.24,4.755
06-09-2019 19:00,00:00.0,20.895,0.013,0,0,0,06-12-2019 19:00,1.348,2.299,1456.613,6.602,4.755
06-03-2019 19:00,00:00.0,-7.504,0.002,0,0,0,06-12-2019 19:00,1.348,2.299,1456.613,6.602,4.755
06-12-2019 19:00,00:00.0,-16.162,0.001,0,0,0,06-12-2019 19:00,1.348,2.299,1456.613,6.602,4.755
06-06-2019 19:00,00:00.0,13.934,0.009,5.031,17.649,0,06-12-2019 19:00,1.348,2.299,1456.613,6.602,4.755
06-12-2019 20:00,00:00.0,-17.199,0.001,0,0,0,06-09-2019 20:00,1.159,2.742,54.451,6.602,4.755
06-03-2019 20:00,00:00.0,-8.136,0.002,0,0,0,06-09-2019 20:00,1.159,2.742,54.451,6.602,4.755
06-09-2019 20:00,00:00.0,20.356,0.013,0,0,0,06-09-2019 20:00,1.159,2.742,54.451,6.602,4.755
06-06-2019 20:00,00:00.0,13.235,0.008,0.003,0.018,0,06-09-2019 20:00,1.159,2.742,54.451,6.602,4.755
06-06-2019 21:00,00:00.0,12.86,0.008,0,0,0,06-06-2019 21:00,1.18,2.742,1746.521,6.602,7.066
06-03-2019 21:00,00:00.0,-8.768,0.002,0,0,0,06-06-2019 21:00,1.18,2.742,1746.521,6.602,7.066
06-12-2019 21:00,00:00.0,-17.48,0.001,0,0,0,06-06-2019 21:00,1.18,2.742,1746.521,6.602,7.066
06-09-2019 21:00,00:00.0,19.897,0.013,0,0,0,06-06-2019 21:00,1.18,2.742,1746.521,6.602,7.066
06-03-2019 22:00,00:00.0,-9.342,0.002,0,0,0,06-03-2019 22:00,1.292,2.742,1657.804,6.921,7.066
06-12-2019 22:00,00:00.0,-17.668,0.001,0,0,0,06-03-2019 22:00,1.292,2.742,1657.804,6.921,7.066
06-09-2019 22:00,00:00.0,19.466,0.013,0,0,0,06-03-2019 22:00,1.292,2.742,1657.804,6.921,7.066
06-06-2019 22:00,00:00.0,12.588,0.008,0,0,0,06-03-2019 22:00,1.292,2.742,1657.804,6.921,7.066
06-06-2019 23:00,00:00.0,12.235,0.008,0,0,0,06-09-2019 23:00,1.154,3.15,109.053,6.921,7.066
06-12-2019 23:00,00:00.0,-17.977,0.001,0,0,0,06-09-2019 23:00,1.154,3.15,109.053,6.921,7.066
06-09-2019 23:00,00:00.0,18.972,0.013,0,0,0,06-09-2019 23:00,1.154,3.15,109.053,6.921,7.066
06-03-2019 23:00,00:00.0,-9.826,0.002,0,0,0,06-09-2019 23:00,1.154,3.15,109.053,6.921,7.066
07-12-2019 00:00,00:00.0,-18.591,0.001,0,0,0,07-12-2019 00:00,1.356,3.15,1123.252,6.027,7.066
07-06-2019 00:00,00:00.0,11.788,0.008,0,0,0,07-12-2019 00:00,1.356,3.15,1123.252,6.027,7.066
07-03-2019 00:00,00:00.0,-10.168,0.002,0,0,0,07-12-2019 00:00,1.356,3.15,1123.252,6.027,7.066
07-09-2019 00:00,00:00.0,18.457,0.012,0,0,0,07-12-2019 00:00,1.356,3.15,1123.252,6.027,7.066
07-12-2019 01:00,00:00.0,-19.173,0.001,0,0,0,07-09-2019 01:00,1.142,3.248,125.876,6.027,7.066
07-06-2019 01:00,00:00.0,11.238,0.008,0,0,0,07-09-2019 01:00,1.142,3.248,125.876,6.027,7.066
07-09-2019 01:00,00:00.0,17.929,0.012,0,0,0,07-09-2019 01:00,1.142,3.248,125.876,6.027,7.066
07-03-2019 01:00,00:00.0,-10.263,0.002,0,0,0,07-09-2019 01:00,1.142,3.248,125.876,6.027,7.066
07-06-2019 02:00,00:00.0,10.675,0.008,0,0,0,07-03-2019 02:00,1.255,3.248,422.23,4.425,7.066
07-09-2019 02:00,00:00.0,17.378,0.012,0,0,0,07-03-2019 02:00,1.255,3.248,422.23,4.425,7.066
07-12-2019 02:00,00:00.0,-19.37,0.001,0,0,0,07-03-2019 02:00,1.255,3.248,422.23,4.425,7.066
07-03-2019 02:00,00:00.0,-10.375,0.002,0,0,0,07-03-2019 02:00,1.255,3.248,422.23,4.425,7.066
07-12-2019 03:00,00:00.0,-19.693,0.001,0,0,0,07-03-2019 03:00,1.248,3.248,225.131,3.72,7.066
07-09-2019 03:00,00:00.0,16.691,0.012,0,0,0,07-03-2019 03:00,1.248,3.248,225.131,3.72,7.066
07-06-2019 03:00,00:00.0,10.372,0.008,4.698,15.122,4.514,07-03-2019 03:00,1.248,3.248,225.131,3.72,7.066
07-03-2019 03:00,00:00.0,-10.475,0.002,0,0,0,07-03-2019 03:00,1.248,3.248,225.131,3.72,7.066
07-09-2019 04:00,00:00.0,15.903,0.012,0.303,2.339,0,07-09-2019 04:00,1.132,4.193,349.461,3.72,7.066
07-03-2019 04:00,00:00.0,-10.678,0.002,0,0,0,07-09-2019 04:00,1.132,4.193,349.461,3.72,7.066
07-06-2019 04:00,00:00.0,11.035,0.008,69.21,170.698,250.086,07-09-2019 04:00,1.132,4.193,349.461,3.72,7.066
07-12-2019 04:00,00:00.0,-20.095,0.001,0,0,0,07-09-2019 04:00,1.132,4.193,349.461,3.72,7.066
07-09-2019 05:00,00:00.0,15.978,0.012,31.584,120.947,259.924,07-09-2019 05:00,1.13,5.312,769.355,3.72,7.066
07-03-2019 05:00,00:00.0,-10.749,0.002,1.827,6.052,21.398,07-09-2019 05:00,1.13,5.312,769.355,3.72,7.066
07-06-2019 05:00,00:00.0,11.814,0.009,179.354,382.22,386.657,07-09-2019 05:00,1.13,5.312,769.355,3.72,7.066
07-12-2019 05:00,00:00.0,-20.09,0.001,0,0,0,07-09-2019 05:00,1.13,5.312,769.355,3.72,7.066
07-12-2019 06:00,00:00.0,-19.833,0.001,0.037,0.355,0,07-03-2019 06:00,1.238,5.312,11.672,2.12,7.066
07-09-2019 06:00,00:00.0,18.205,0.013,126.744,349.505,731.615,07-03-2019 06:00,1.238,5.312,11.672,2.12,7.066
07-03-2019 06:00,00:00.0,-9.353,0.002,71.688,144.227,2508.238,07-03-2019 06:00,1.238,5.312,11.672,2.12,7.066
07-06-2019 06:00,00:00.0,13.254,0.009,303.677,593.316,683.217,07-03-2019 06:00,1.238,5.312,11.672,2.12,7.066
07-09-2019 07:00,00:00.0,19.92,0.013,242.365,563.485,1288.229,07-06-2019 07:00,1.141,5.312,8.146,2.12,2.01
07-03-2019 07:00,00:00.0,-5.701,0.002,231.649,364.591,3628.185,07-06-2019 07:00,1.141,5.312,8.146,2.12,2.01
07-12-2019 07:00,00:00.0,-20.056,0.001,16.686,60.781,161.457,07-06-2019 07:00,1.141,5.312,8.146,2.12,2.01
07-06-2019 07:00,00:00.0,15.545,0.009,437.021,789.572,1395.388,07-06-2019 07:00,1.141,5.312,8.146,2.12,2.01
07-06-2019 08:00,00:00.0,18.343,0.009,569.215,957.649,2743.871,07-12-2019 08:00,1.34,5.312,720.039,5.206,2.01
07-12-2019 08:00,00:00.0,-19.059,0.001,93.24,221.134,1174.306,07-12-2019 08:00,1.34,5.312,720.039,5.206,2.01
07-03-2019 08:00,00:00.0,-2.296,0.002,396.675,554.374,4074.976,07-12-2019 08:00,1.34,5.312,720.039,5.206,2.01
07-09-2019 08:00,00:00.0,21.889,0.014,351.522,746.716,1423.231,07-12-2019 08:00,1.34,5.312,720.039,5.206,2.01
07-12-2019 09:00,00:00.0,-17.642,0.001,196.649,357.422,2277.812,07-09-2019 09:00,1.133,4.077,315.798,5.206,2.01
07-09-2019 09:00,00:00.0,22.836,0.014,436.941,886.682,1482.028,07-09-2019 09:00,1.133,4.077,315.798,5.206,2.01
07-03-2019 09:00,00:00.0,0.585,0.002,524.511,699.473,4243.314,07-09-2019 09:00,1.133,4.077,315.798,5.206,2.01
07-06-2019 09:00,00:00.0,20.61,0.009,676.376,1086.081,3661.142,07-09-2019 09:00,1.133,4.077,315.798,5.206,2.01
07-12-2019 10:00,00:00.0,-16.302,0.001,276.913,442.334,3159.228,07-03-2019 10:00,1.244,4.077,444.466,4.492,2.01
07-06-2019 10:00,00:00.0,22.025,0.009,746.734,1166.143,3828.055,07-03-2019 10:00,1.244,4.077,444.466,4.492,2.01
07-03-2019 10:00,00:00.0,2.037,0.002,604.479,790.027,4286.429,07-03-2019 10:00,1.244,4.077,444.466,4.492,2.01
07-09-2019 10:00,00:00.0,23.283,0.014,488.401,973.86,1621.733,07-03-2019 10:00,1.244,4.077,444.466,4.492,2.01
07-12-2019 11:00,00:00.0,-15.416,0.001,303.66,470.061,3025.777,07-09-2019 11:00,1.138,5.062,661.681,4.492,2.01
07-06-2019 11:00,00:00.0,22.894,0.009,768.766,1192.351,3806.097,07-09-2019 11:00,1.138,5.062,661.681,4.492,2.01
07-09-2019 11:00,00:00.0,23.484,0.014,492.702,1002.258,1717.817,07-09-2019 11:00,1.138,5.062,661.681,4.492,2.01
07-03-2019 11:00,00:00.0,3.071,0.002,635.408,819.853,4157.389,07-09-2019 11:00,1.138,5.062,661.681,4.492,2.01
07-09-2019 12:00,00:00.0,23.425,0.014,449.456,969.91,1343.906,07-03-2019 12:00,1.248,5.062,767.745,5.309,2.01
07-06-2019 12:00,00:00.0,23.049,0.009,738.72,1162.986,3481.993,07-03-2019 12:00,1.248,5.062,767.745,5.309,2.01
07-03-2019 12:00,00:00.0,3.768,0.002,606.39,786.991,4123.221,07-03-2019 12:00,1.248,5.062,767.745,5.309,2.01
07-12-2019 12:00,00:00.0,-15.051,0.001,279.537,438.71,2360.99,07-03-2019 12:00,1.248,5.062,767.745,5.309,2.01
07-03-2019 13:00,00:00.0,4.013,0.002,524.625,693.654,3899.45,07-03-2019 13:00,1.25,5.062,809.34,5.41,2.01
07-06-2019 13:00,00:00.0,22.681,0.009,662.626,1080.014,2968.764,07-03-2019 13:00,1.25,5.062,809.34,5.41,2.01
07-09-2019 13:00,00:00.0,23.129,0.014,371.682,879.014,995.984,07-03-2019 13:00,1.25,5.062,809.34,5.41,2.01
07-12-2019 13:00,00:00.0,-15.004,0.001,210.787,350.413,1757.644,07-03-2019 13:00,1.25,5.062,809.34,5.41,2.01
07-12-2019 14:00,00:00.0,-15.327,0.001,113.197,211.182,1055.838,07-06-2019 14:00,1.159,5.062,1126.242,5.41,6.038
07-03-2019 14:00,00:00.0,3.757,0.002,394.313,546.227,3481.646,07-06-2019 14:00,1.159,5.062,1126.242,5.41,6.038
07-09-2019 14:00,00:00.0,22.54,0.015,281.541,735.723,643.021,07-06-2019 14:00,1.159,5.062,1126.242,5.41,6.038
07-06-2019 14:00,00:00.0,22.107,0.009,563.278,949.095,2455.784,07-06-2019 14:00,1.159,5.062,1126.242,5.41,6.038
07-06-2019 15:00,00:00.0,21.55,0.009,441.796,779.188,2185.031,07-06-2019 15:00,1.161,5.062,958.652,5.41,5.72
07-12-2019 15:00,00:00.0,-15.917,0.001,19.88,45.873,111.986,07-06-2019 15:00,1.161,5.062,958.652,5.41,5.72
07-03-2019 15:00,00:00.0,2.776,0.002,232.055,354.795,2612.509,07-06-2019 15:00,1.161,5.062,958.652,5.41,5.72
07-09-2019 15:00,00:00.0,21.769,0.015,186.767,549.791,354.517,07-06-2019 15:00,1.161,5.062,958.652,5.41,5.72
07-12-2019 16:00,00:00.0,-16.415,0.001,0.001,0.005,0,07-09-2019 16:00,1.138,5.893,1047.497,5.41,5.72
07-06-2019 16:00,00:00.0,20.472,0.009,302.943,581.859,1167.665,07-09-2019 16:00,1.138,5.893,1047.497,5.41,5.72
07-03-2019 16:00,00:00.0,-0.684,0.003,69.966,133.724,906.312,07-09-2019 16:00,1.138,5.893,1047.497,5.41,5.72
07-09-2019 16:00,00:00.0,20.862,0.016,96.626,333.866,145.868,07-09-2019 16:00,1.138,5.893,1047.497,5.41,5.72
07-03-2019 17:00,00:00.0,-3.155,0.002,1.037,3.252,0,07-06-2019 17:00,1.166,5.893,474.978,5.41,4.581
07-12-2019 17:00,00:00.0,-16.802,0.001,0,0,0,07-06-2019 17:00,1.166,5.893,474.978,5.41,4.581
07-06-2019 17:00,00:00.0,19.23,0.01,165.364,370.56,852.397,07-06-2019 17:00,1.166,5.893,474.978,5.41,4.581
07-09-2019 17:00,00:00.0,20.009,0.015,25.169,107.106,14.871,07-06-2019 17:00,1.166,5.893,474.978,5.41,4.581
07-12-2019 18:00,00:00.0,-17.463,0.001,0,0,0,07-12-2019 18:00,1.354,5.893,1836.159,7.202,4.581
07-03-2019 18:00,00:00.0,-3.991,0.002,0,0,0,07-12-2019 18:00,1.354,5.893,1836.159,7.202,4.581
07-06-2019 18:00,00:00.0,16.551,0.01,58.085,159.96,298.692,07-12-2019 18:00,1.354,5.893,1836.159,7.202,4.581
07-09-2019 18:00,00:00.0,19.57,0.015,0.357,1.803,0,07-12-2019 18:00,1.354,5.893,1836.159,7.202,4.581
07-03-2019 19:00,00:00.0,-4.893,0.002,0,0,0,07-06-2019 19:00,1.171,5.893,2198.009,7.202,7.733
07-06-2019 19:00,00:00.0,14.224,0.01,5.784,18.275,0,07-06-2019 19:00,1.171,5.893,2198.009,7.202,7.733
07-12-2019 19:00,00:00.0,-18.889,0.001,0,0,0,07-06-2019 19:00,1.171,5.893,2198.009,7.202,7.733
07-09-2019 19:00,00:00.0,19.466,0.015,0,0,0,07-06-2019 19:00,1.171,5.893,2198.009,7.202,7.733
07-03-2019 20:00,00:00.0,-5.673,0.002,0,0,0,07-09-2019 20:00,1.135,7.885,2300.754,7.202,7.733
07-06-2019 20:00,00:00.0,13.385,0.009,0.005,0.023,0,07-09-2019 20:00,1.135,7.885,2300.754,7.202,7.733
07-12-2019 20:00,00:00.0,-20.902,0.001,0,0,0,07-09-2019 20:00,1.135,7.885,2300.754,7.202,7.733
07-09-2019 20:00,00:00.0,19.412,0.015,0,0,0,07-09-2019 20:00,1.135,7.885,2300.754,7.202,7.733
07-03-2019 21:00,00:00.0,-6.454,0.002,0,0,0,07-03-2019 21:00,1.267,7.885,932.268,5.667,7.733
07-09-2019 21:00,00:00.0,19.248,0.015,0,0,0,07-03-2019 21:00,1.267,7.885,932.268,5.667,7.733
07-06-2019 21:00,00:00.0,12.955,0.009,0,0,0,07-03-2019 21:00,1.267,7.885,932.268,5.667,7.733
07-12-2019 21:00,00:00.0,-21.503,0.001,0,0,0,07-03-2019 21:00,1.267,7.885,932.268,5.667,7.733
07-12-2019 22:00,00:00.0,-21.762,0.001,0,0,0,07-03-2019 22:00,1.268,7.885,867.65,5.527,7.733
07-09-2019 22:00,00:00.0,19.089,0.014,0,0,0,07-03-2019 22:00,1.268,7.885,867.65,5.527,7.733
07-06-2019 22:00,00:00.0,12.581,0.009,0,0,0,07-03-2019 22:00,1.268,7.885,867.65,5.527,7.733
07-03-2019 22:00,00:00.0,-7.171,0.002,0,0,0,07-03-2019 22:00,1.268,7.885,867.65,5.527,7.733
07-12-2019 23:00,00:00.0,-22.141,0.001,0,0,0,07-06-2019 23:00,1.156,7.885,2933.838,5.527,8.819
07-09-2019 23:00,00:00.0,19.076,0.014,0,0,0,07-06-2019 23:00,1.156,7.885,2933.838,5.527,8.819
07-03-2019 23:00,00:00.0,-7.694,0.002,0,0,0,07-06-2019 23:00,1.156,7.885,2933.838,5.527,8.819
07-06-2019 23:00,00:00.0,11.981,0.009,0,0,0,07-06-2019 23:00,1.156,7.885,2933.838,5.527,8.819
08-06-2019 00:00,00:00.0,11.164,0.009,0,0,0,08-12-2019 00:00,1.363,7.885,21.907,2.333,8.819
08-09-2019 00:00,00:00.0,19.021,0.014,0,0,0,08-12-2019 00:00,1.363,7.885,21.907,2.333,8.819
08-03-2019 00:00,00:00.0,-8.072,0.002,0,0,0,08-12-2019 00:00,1.363,7.885,21.907,2.333,8.819
08-12-2019 00:00,00:00.0,-22.417,0.001,0,0,0,08-12-2019 00:00,1.363,7.885,21.907,2.333,8.819
08-03-2019 01:00,00:00.0,-8.19,0.002,0,0,0,08-09-2019 01:00,1.13,9.1,3114.334,2.333,8.819
08-12-2019 01:00,00:00.0,-22.606,0.001,0,0,0,08-09-2019 01:00,1.13,9.1,3114.334,2.333,8.819
08-06-2019 01:00,00:00.0,10.379,0.009,0,0,0,08-09-2019 01:00,1.13,9.1,3114.334,2.333,8.819
08-09-2019 01:00,00:00.0,18.985,0.014,0,0,0,08-09-2019 01:00,1.13,9.1,3114.334,2.333,8.819
08-09-2019 02:00,00:00.0,18.873,0.014,0,0,0,08-12-2019 02:00,1.351,9.1,0.111,1.151,8.819
08-12-2019 02:00,00:00.0,-22.767,0.001,0,0,0,08-12-2019 02:00,1.351,9.1,0.111,1.151,8.819
08-03-2019 02:00,00:00.0,-8.474,0.002,0,0,0,08-12-2019 02:00,1.351,9.1,0.111,1.151,8.819
08-06-2019 02:00,00:00.0,9.916,0.008,0,0,0,08-12-2019 02:00,1.351,9.1,0.111,1.151,8.819
08-12-2019 03:00,00:00.0,-22.775,0.001,0,0,0,08-06-2019 03:00,1.138,9.1,2255.58,1.151,7.82
